folder,file,instrument,level,lot,inkludert,ekskludert,mean_beregnet,mean_angitt,sd_beregnet,sd_angitt,cv_beregnet,cv_angitt,zstat,sd_ratio
PLT-F,April 2026.xlsx,XR3,L2,60191102,55,0.0,266.55,260.0,7.98,20.0,2.99,7.69,2.427,2.506265664160401
PLT-F,April 2026.xlsx,XR2,L3,60751103,22,0.0,544.59,550.0,6.88,22.0,1.26,4.0,-1.153,3.197674418604651
PLT-F,April 2026.xlsx,XR3,L3,60751103,21,0.0,539.1,550.0,4.97,22.0,0.92,4.0,-2.271,4.4265593561368215
PLT-F,April 2026.xlsx,XR2,L3,60191103,38,0.0,543.82,532.0,6.19,22.0,1.14,4.14,3.311,3.554119547657512
PLT-F,April 2026.xlsx,XR3,L3,60191103,42,0.0,535.81,532.0,5.66,22.0,1.06,4.14,1.122,3.8869257950530036
PLT-F,April 2026.xlsx,XR3,L3,60191103,420,0.0,291.76,290.23,177.79,16.5,60.94,6.5,1.893,0.09280611957927892
PLT-F,February 2026.xlsx,XR2,L1,60191101,14,0.0,80.79,78.0,1.81,5.7,2.23,7.31,1.829,3.149171270718232
PLT-F,February 2026.xlsx,XR3,L1,60191101,14,0.0,81.29,78.0,1.33,5.7,1.63,7.31,2.157,4.285714285714286
PLT-F,February 2026.xlsx,XR2,L1,53281101,25,0.0,85.56,80.0,1.45,5.7,1.69,7.13,4.877,3.931034482758621
PLT-F,February 2026.xlsx,XR3,L1,53281101,27,0.0,84.74,80.0,1.26,5.7,1.49,7.13,4.322,4.523809523809524
PLT-F,February 2026.xlsx,XR2,L2,60191102,20,0.0,260.9,260.0,3.8,20.0,1.46,7.69,0.201,5.2631578947368425
PLT-F,February 2026.xlsx,XR3,L2,60191102,19,0.0,270.05,260.0,4.18,20.0,1.55,7.69,2.191,4.784688995215311
PLT-F,February 2026.xlsx,XR2,L2,53281102,65,0.0,284.83,265.0,5.34,20.0,1.87,7.55,7.994,3.7453183520599254
PLT-F,February 2026.xlsx,XR3,L2,53281102,64,0.0,291.77,265.0,8.11,20.0,2.78,7.55,10.706,2.466091245376079
PLT-F,February 2026.xlsx,XR2,L3,60191103,12,0.0,551.33,532.0,4.16,22.0,0.76,4.14,3.044,5.288461538461538
PLT-F,February 2026.xlsx,XR3,L3,60191103,11,0.0,553.27,532.0,6.28,22.0,1.13,4.14,3.207,3.503184713375796
PLT-F,February 2026.xlsx,XR2,L3,53281103,12,0.0,562.25,524.0,5.51,22.0,0.98,4.2,6.023,3.9927404718693285
PLT-F,February 2026.xlsx,XR2,L3,53281103,10,0.0,566.8,554.0,4.69,22.0,0.83,3.97,1.84,4.6908315565031975
PLT-F,February 2026.xlsx,XR2,L3,53281103,22,0.0,564.32,537.64,5.54,22.0,0.98,4.1,5.689,3.9711191335740073
PLT-F,February 2026.xlsx,XR3,L3,53281103,11,1.0,561.36,524.0,8.35,22.0,1.49,4.2,5.633,2.6347305389221556
PLT-F,February 2026.xlsx,XR3,L3,53281103,12,0.0,571.0,554.0,7.72,22.0,1.35,3.97,2.677,2.849740932642487
PLT-F,February 2026.xlsx,XR3,L3,53281103,23,1.0,566.39,539.65,9.26,22.0,1.63,4.08,5.829,2.375809935205184
PLT-F,February 2026.xlsx,XR3,L3,53281103,316,1.0,292.33,275.78,163.63,16.81,55.97,6.74,17.505,0.10273177290227953
PLT-F,January 2026.xlsx,XR2,L1,53281101,32,0.0,85.41,80.0,1.21,5.7,1.42,7.13,5.365,4.710743801652892
PLT-F,January 2026.xlsx,XR3,L1,53281101,32,0.0,84.59,80.0,1.95,5.7,2.3,7.13,4.559,2.9230769230769234
PLT-F,January 2026.xlsx,XR2,L2,53281102,92,0.0,276.02,265.0,4.49,20.0,1.63,7.55,5.286,4.4543429844097995
PLT-F,January 2026.xlsx,XR3,L2,53281102,93,0.0,276.22,265.0,5.01,20.0,1.81,7.55,5.408,3.9920159680638725
PLT-F,January 2026.xlsx,XR2,L3,53281103,24,0.0,554.42,524.0,7.17,22.0,1.29,4.2,6.773,3.0683403068340307
PLT-F,January 2026.xlsx,XR3,L3,53281103,31,0.0,548.48,524.0,6.07,22.0,1.11,4.2,6.196,3.6243822075782535
PLT-F,January 2026.xlsx,XR3,L3,53281103,304,0.0,285.63,272.91,146.19,17.35,51.18,6.86,12.779,0.11868116834256791
PLT-F,Juli 2026.xlsx,XR2,L1,61311101,64,0.0,81.11,79.0,1.44,5.7,1.77,7.22,2.961,3.9583333333333335
PLT-F,Juli 2026.xlsx,XR3,L1,61311101,62,0.0,78.6,79.0,1.4,5.7,1.78,7.22,-0.557,4.071428571428572
PLT-F,Juli 2026.xlsx,XR2,L2,61311102,93,0.0,264.11,260.0,4.0,20.0,1.52,7.69,1.981,5.0
PLT-F,Juli 2026.xlsx,XR3,L2,61311102,92,0.0,271.84,260.0,6.92,20.0,2.54,7.69,5.677,2.8901734104046244
PLT-F,Juli 2026.xlsx,XR2,L3,61311103,62,0.0,551.69,535.0,6.13,22.0,1.11,4.11,5.975,3.5889070146818924
PLT-F,Juli 2026.xlsx,XR3,L3,61311103,62,0.0,543.92,535.0,6.57,22.0,1.21,4.11,3.192,3.34855403348554
PLT-F,Juli 2026.xlsx,XR3,L3,61311103,435,0.0,293.25,285.96,179.0,16.43,61.04,6.53,9.249,0.0917877094972067
PLT-F,Juni 2026.xlsx,XR2,L1,61311101,34,0.0,80.97,79.0,1.19,5.7,1.47,7.22,2.016,4.789915966386555
PLT-F,Juni 2026.xlsx,XR3,L1,61311101,33,0.0,78.33,79.0,1.16,5.7,1.49,7.22,-0.672,4.913793103448277
PLT-F,Juni 2026.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
PLT-F,Juni 2026.xlsx,XR2,L1,60751101,30,0.0,80.13,79.0,1.33,5.7,1.66,7.22,1.089,4.285714285714286
PLT-F,Juni 2026.xlsx,XR3,L1,60751101,29,0.0,77.83,79.0,1.47,5.7,1.88,7.22,-1.108,3.8775510204081636
PLT-F,Juni 2026.xlsx,XR2,L2,61311102,48,0.0,257.04,260.0,3.31,20.0,1.29,7.69,-1.025,6.042296072507553
PLT-F,Juni 2026.xlsx,XR3,L2,61311102,49,0.0,262.45,260.0,6.55,20.0,2.5,7.69,0.857,3.053435114503817
PLT-F,Juni 2026.xlsx,XR2,L2,60751102,42,0.0,276.0,264.0,4.41,20.0,1.6,7.58,3.888,4.535147392290249
PLT-F,Juni 2026.xlsx,XR3,L2,60751102,42,0.0,283.29,264.0,7.46,20.0,2.63,7.58,6.249,2.680965147453083
PLT-F,Juni 2026.xlsx,XR2,L3,61311103,32,0.0,542.34,535.0,4.76,22.0,0.88,4.11,1.888,4.621848739495799
PLT-F,Juni 2026.xlsx,XR3,L3,61311103,33,0.0,536.48,535.0,5.87,22.0,1.09,4.11,0.388,3.7478705281090288
PLT-F,Juni 2026.xlsx,XR2,L3,60751103,28,0.0,563.32,550.0,5.44,22.0,0.97,4.0,3.204,4.044117647058823
PLT-F,Juni 2026.xlsx,XR3,L3,60751103,28,0.0,556.57,550.0,7.84,22.0,1.41,4.0,1.581,2.806122448979592
PLT-F,Juni 2026.xlsx,XR3,L3,60751103,429,0.0,291.79,287.21,180.01,16.36,61.69,6.5,5.809,0.09088383978667852
PLT-F,Mai 2026.xlsx,XR2,L1,60751101,64,0.0,79.53,79.0,1.43,5.7,1.79,7.22,0.746,3.9860139860139863
PLT-F,Mai 2026.xlsx,XR3,L1,60751101,62,0.0,77.42,79.0,1.21,5.7,1.56,7.22,-2.184,4.710743801652892
PLT-F,Mai 2026.xlsx,XR2,L2,60751102,93,0.0,271.85,264.0,4.68,20.0,1.72,7.58,3.785,4.273504273504273
PLT-F,Mai 2026.xlsx,XR3,L2,60751102,94,0.0,278.6,264.0,8.76,20.0,3.14,7.58,7.076,2.2831050228310503
PLT-F,Mai 2026.xlsx,XR2,L3,60751103,62,0.0,555.03,550.0,6.11,22.0,1.1,4.0,1.801,3.6006546644844515
PLT-F,Mai 2026.xlsx,XR3,L3,60751103,63,0.0,549.27,550.0,7.14,22.0,1.3,4.0,-0.263,3.081232492997199
PLT-F,Mai 2026.xlsx,XR3,L3,60751103,438,0.0,297.66,292.4,180.63,16.46,60.68,6.45,6.689,0.09112550517632731
PLT-F,March 2026.xlsx,XR2,L1,60191101,63,0.0,81.14,78.0,1.97,5.7,2.43,7.31,4.376,2.8934010152284264
PLT-F,March 2026.xlsx,XR3,L1,60191101,64,0.0,79.98,78.0,2.27,5.7,2.84,7.31,2.785,2.511013215859031
PLT-F,March 2026.xlsx,XR2,L2,60191102,93,0.0,264.23,260.0,4.92,20.0,1.86,7.69,2.038,4.065040650406504
PLT-F,March 2026.xlsx,XR3,L2,60191102,95,0.0,271.22,260.0,11.26,20.0,4.15,7.69,5.468,1.7761989342806395
PLT-F,March 2026.xlsx,XR2,L3,60191103,62,0.0,553.06,532.0,9.72,22.0,1.76,4.14,7.539,2.2633744855967075
PLT-F,March 2026.xlsx,XR3,L3,60191103,64,0.0,550.05,532.0,14.58,22.0,2.65,4.14,6.563,1.5089163237311385
PLT-F,March 2026.xlsx,XR3,L3,60191103,441,0.0,294.93,285.3,180.33,16.45,61.14,6.57,12.286,0.09122164919869127
PLT,PLT JuniJuli.xlsx,XR1,L1,61311101,96,0.0,92.8,87.0,3.3,5.2,3.56,5.98,10.854,1.575757575757576
PLT,PLT JuniJuli.xlsx,XR2,L1,61311101,96,2.0,92.9,87.0,3.5,5.2,3.73,5.98,11.207,1.4857142857142858
PLT,PLT JuniJuli.xlsx,XR3,L1,61311101,95,0.0,92.4,87.0,4.0,5.2,4.3,5.98,10.161,1.3
PLT,PLT JuniJuli.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
PLT,PLT JuniJuli.xlsx,XR1,L1,60751101,28,0.0,89.9,86.0,3.5,5.2,3.91,6.05,3.925,1.4857142857142858
PLT,PLT JuniJuli.xlsx,XR2,L1,60751101,29,1.0,89.1,86.0,3.4,5.2,3.76,6.05,3.214,1.5294117647058825
PLT,PLT JuniJuli.xlsx,XR3,L1,60751101,29,0.0,88.5,86.0,2.9,5.2,3.23,6.05,2.571,1.793103448275862
PLT,PLT JuniJuli.xlsx,XR1,L2,61311102,144,0.0,238.4,233.0,5.8,10.0,2.44,4.29,6.492,1.7241379310344829
PLT,PLT JuniJuli.xlsx,XR2,L2,61311102,141,0.0,239.0,233.0,5.6,10.0,2.34,4.29,7.184,1.7857142857142858
PLT,PLT JuniJuli.xlsx,XR3,L2,61311102,141,0.0,237.7,233.0,6.4,10.0,2.68,4.29,5.609,1.5625
PLT,PLT JuniJuli.xlsx,XR1,L2,60751102,42,0.0,243.6,238.0,5.8,10.0,2.4,4.2,3.642,1.7241379310344829
PLT,PLT JuniJuli.xlsx,XR2,L2,60751102,42,0.0,245.2,238.0,5.7,10.0,2.33,4.2,4.645,1.7543859649122806
PLT,PLT JuniJuli.xlsx,XR3,L2,60751102,42,0.0,246.5,238.0,5.4,10.0,2.21,4.2,5.478,1.8518518518518516
PLT,PLT JuniJuli.xlsx,XR1,L3,61311103,95,0.0,541.0,534.0,7.6,19.0,1.41,3.56,3.613,2.5
PLT,PLT JuniJuli.xlsx,XR2,L3,61311103,94,0.0,542.4,534.0,7.7,19.0,1.42,3.56,4.278,2.4675324675324677
PLT,PLT JuniJuli.xlsx,XR3,L3,61311103,95,0.0,543.6,534.0,8.5,19.0,1.56,3.56,4.925,2.235294117647059
PLT,PLT JuniJuli.xlsx,XR1,L3,60751103,28,0.0,551.1,540.0,7.1,19.0,1.28,3.52,3.083,2.676056338028169
PLT,PLT JuniJuli.xlsx,XR2,L3,60751103,28,0.0,551.7,540.0,8.3,19.0,1.51,3.52,3.262,2.2891566265060237
PLT,PLT JuniJuli.xlsx,XR3,L3,60751103,28,0.0,554.3,540.0,6.9,19.0,1.24,3.52,3.969,2.753623188405797
PLT,PLT JuniJuli.xlsx,XR3,L3,60751103,1294,3.0,283.8,277.4,175.7,11.2,61.92,4.56,20.715,0.06374501992031872
PLT,PLT_April_May 2026.xlsx,XR1,L1,60751101,88,0.0,88.8,86.0,3.3,5.2,3.76,6.05,5.105,1.575757575757576
PLT,PLT_April_May 2026.xlsx,XR2,L1,60751101,86,0.0,89.3,86.0,3.6,5.2,4.04,6.05,5.869,1.4444444444444444
PLT,PLT_April_May 2026.xlsx,XR3,L1,60751101,84,0.0,88.1,86.0,3.3,5.2,3.73,6.05,3.63,1.575757575757576
PLT,PLT_April_May 2026.xlsx,XR1,L1,60191101,41,0.0,88.6,85.0,3.3,5.2,3.69,6.12,4.385,1.575757575757576
PLT,PLT_April_May 2026.xlsx,XR2,L1,60191101,38,0.0,90.0,85.0,3.6,5.2,3.95,6.12,5.927,1.4444444444444444
PLT,PLT_April_May 2026.xlsx,XR3,L1,60191101,38,0.0,89.8,85.0,3.4,5.2,3.82,6.12,5.678,1.5294117647058825
PLT,PLT_April_May 2026.xlsx,XR1,L2,60751102,132,0.0,242.0,238.0,5.2,10.0,2.16,4.2,4.622,1.923076923076923
PLT,PLT_April_May 2026.xlsx,XR2,L2,60751102,127,0.0,244.3,238.0,5.6,10.0,2.28,4.2,7.054,1.7857142857142858
PLT,PLT_April_May 2026.xlsx,XR3,L2,60751102,126,0.0,244.1,238.0,5.8,10.0,2.37,4.2,6.824,1.7241379310344829
PLT,PLT_April_May 2026.xlsx,XR1,L2,60191102,58,0.0,237.9,236.0,5.1,10.0,2.15,4.24,1.484,1.9607843137254903
PLT,PLT_April_May 2026.xlsx,XR2,L2,60191102,56,0.0,239.3,236.0,6.0,10.0,2.52,4.24,2.432,1.6666666666666667
PLT,PLT_April_May 2026.xlsx,XR3,L2,60191102,55,0.0,239.5,236.0,7.0,10.0,2.91,4.24,2.589,1.4285714285714286
PLT,PLT_April_May 2026.xlsx,XR1,L3,60751103,85,0.0,550.7,540.0,8.2,19.0,1.48,3.52,5.195,2.3170731707317076
PLT,PLT_April_May 2026.xlsx,XR2,L3,60751103,84,0.0,551.9,540.0,7.2,19.0,1.3,3.52,5.748,2.638888888888889
PLT,PLT_April_May 2026.xlsx,XR3,L3,60751103,84,0.0,557.0,540.0,9.2,19.0,1.65,3.52,8.177,2.065217391304348
PLT,PLT_April_May 2026.xlsx,XR1,L3,60191103,38,0.0,544.8,534.0,10.0,19.0,1.84,3.56,3.492,1.9
PLT,PLT_April_May 2026.xlsx,XR2,L3,60191103,38,0.0,546.5,534.0,7.0,19.0,1.29,3.56,4.064,2.7142857142857144
PLT,PLT_April_May 2026.xlsx,XR3,L3,60191103,42,0.0,549.9,534.0,8.0,19.0,1.45,3.56,5.417,2.375
PLT,PLT_April_May 2026.xlsx,XR3,L3,60191103,1300,0.0,286.1,279.4,179.4,11.2,62.69,4.55,21.548,0.06243032329988851
PLT,PLT_January-March 2026.xlsx,XR1,L1,60191101,78,0.0,87.5,85.0,3.3,5.2,3.72,6.12,4.29,1.575757575757576
PLT,PLT_January-March 2026.xlsx,XR2,L1,60191101,77,0.0,86.8,85.0,3.3,5.2,3.84,6.12,3.112,1.575757575757576
PLT,PLT_January-March 2026.xlsx,XR3,L1,60191101,78,0.0,87.2,85.0,3.2,5.2,3.7,6.12,3.811,1.625
PLT,PLT_January-March 2026.xlsx,XR1,L1,53281101,55,0.0,92.6,87.0,3.3,5.2,3.61,5.98,7.987,1.575757575757576
PLT,PLT_January-March 2026.xlsx,XR2,L1,53281101,56,1.0,91.2,87.0,4.1,5.2,4.49,5.98,5.988,1.2682926829268295
PLT,PLT_January-March 2026.xlsx,XR3,L1,53281101,57,2.0,91.1,87.0,3.5,5.2,3.85,5.98,5.935,1.4857142857142858
PLT,PLT_January-March 2026.xlsx,XR1,L2,60191102,110,0.0,234.2,236.0,5.3,10.0,2.27,4.24,-1.84,1.8867924528301887
PLT,PLT_January-March 2026.xlsx,XR2,L2,60191102,113,0.0,235.2,236.0,5.3,10.0,2.27,4.24,-0.828,1.8867924528301887
PLT,PLT_January-March 2026.xlsx,XR3,L2,60191102,114,0.0,235.8,236.0,6.3,10.0,2.68,4.24,-0.197,1.5873015873015874
PLT,PLT_January-March 2026.xlsx,XR1,L2,53281102,157,0.0,250.0,249.0,5.6,10.0,2.22,4.02,1.293,1.7857142857142858
PLT,PLT_January-March 2026.xlsx,XR2,L2,53281102,157,0.0,248.9,249.0,5.6,10.0,2.24,4.02,-0.128,1.7857142857142858
PLT,PLT_January-March 2026.xlsx,XR3,L2,53281102,157,0.0,250.8,249.0,5.0,10.0,1.97,4.02,2.314,2.0
PLT,PLT_January-March 2026.xlsx,XR1,L3,60191103,75,0.0,539.2,534.0,7.1,19.0,1.32,3.56,2.352,2.676056338028169
PLT,PLT_January-March 2026.xlsx,XR2,L3,60191103,74,0.0,536.3,534.0,10.2,19.0,1.91,3.56,1.052,1.8627450980392157
PLT,PLT_January-March 2026.xlsx,XR3,L3,60191103,75,0.0,544.7,534.0,8.2,19.0,1.51,3.56,4.874,2.3170731707317076
PLT,PLT_January-March 2026.xlsx,XR1,L3,53281103,53,0.0,541.2,540.0,7.5,19.0,1.39,3.52,0.448,2.533333333333333
PLT,PLT_January-March 2026.xlsx,XR2,L3,53281103,46,0.0,539.4,540.0,6.6,19.0,1.22,3.52,-0.217,2.878787878787879
PLT,PLT_January-March 2026.xlsx,XR3,L3,53281103,54,0.0,546.4,540.0,8.3,19.0,1.53,3.52,2.471,2.2891566265060237
PLT,PLT_January-March 2026.xlsx,XR3,L3,53281103,1586,3.0,275.3,273.3,161.7,10.9,58.74,4.47,7.267,0.06740878169449599
RBC,RBC_April_Mai2026.xlsx,XR1,L1,60751101,88,0.0,2.64,2.64,0.02,0.033,0.74,1.25,0.129,1.6500000000000001
RBC,RBC_April_Mai2026.xlsx,XR2,L1,60751101,86,0.0,2.634,2.64,0.022,0.033,0.85,1.25,-1.765,1.5000000000000002
RBC,RBC_April_Mai2026.xlsx,XR3,L1,60751101,84,0.0,2.646,2.64,0.022,0.033,0.83,1.25,1.62,1.5000000000000002
RBC,RBC_April_Mai2026.xlsx,XR1,L1,60191101,41,0.0,2.652,2.66,0.019,0.033,0.71,1.24,-1.609,1.736842105263158
RBC,RBC_April_Mai2026.xlsx,XR2,L1,60191101,38,0.0,2.644,2.66,0.031,0.033,1.18,1.24,-2.999,1.0645161290322582
RBC,RBC_April_Mai2026.xlsx,XR3,L1,60191101,38,0.0,2.666,2.66,0.024,0.033,0.91,1.24,1.18,1.375
RBC,RBC_April_Mai2026.xlsx,XR1,L2,60751102,132,0.0,4.255,4.27,0.03,0.06,0.71,1.41,-2.901,2.0
RBC,RBC_April_Mai2026.xlsx,XR2,L2,60751102,127,0.0,4.245,4.27,0.03,0.06,0.7,1.41,-4.614,2.0
RBC,RBC_April_Mai2026.xlsx,XR3,L2,60751102,126,0.0,4.285,4.27,0.031,0.06,0.72,1.41,2.791,1.9354838709677418
RBC,RBC_April_Mai2026.xlsx,XR1,L2,60191102,58,0.0,4.24,4.28,0.032,0.06,0.76,1.4,-5.121,1.875
RBC,RBC_April_Mai2026.xlsx,XR2,L2,60191102,56,0.0,4.223,4.28,0.026,0.06,0.6,1.4,-7.082,2.307692307692308
RBC,RBC_April_Mai2026.xlsx,XR3,L2,60191102,55,0.0,4.294,4.28,0.036,0.06,0.84,1.4,1.708,1.6666666666666667
RBC,RBC_April_Mai2026.xlsx,XR1,L3,60751103,85,0.0,5.068,5.09,0.027,0.06,0.52,1.18,-3.453,2.2222222222222223
RBC,RBC_April_Mai2026.xlsx,XR2,L3,60751103,84,0.0,5.027,5.09,0.031,0.09,0.62,1.77,-6.413,2.903225806451613
RBC,RBC_April_Mai2026.xlsx,XR3,L3,60751103,84,0.0,5.114,5.09,0.04,0.06,0.79,1.18,3.655,1.5
RBC,RBC_April_Mai2026.xlsx,XR1,L3,60191103,38,0.0,5.197,5.25,0.04,0.06,0.77,1.14,-5.488,1.5
RBC,RBC_April_Mai2026.xlsx,XR2,L3,60191103,38,0.0,5.159,5.25,0.034,0.09,0.67,1.71,-6.255,2.6470588235294117
RBC,RBC_April_Mai2026.xlsx,XR3,L3,60191103,42,0.0,5.282,5.25,0.035,0.06,0.67,1.14,3.42,1.714285714285714
RBC,RBC_April_Mai2026.xlsx,XR3,L3,60191103,1300,0.0,4.038,4.051,0.957,0.055,23.71,1.35,-9.113,0.05747126436781609
RBC,RBC_January_March 2026.xlsx,XR1,L1,60191101,78,0.0,2.648,2.66,0.021,0.033,0.81,1.24,-3.26,1.5714285714285714
RBC,RBC_January_March 2026.xlsx,XR2,L1,60191101,75,2.0,2.666,2.66,0.027,0.033,1.01,1.24,1.61,1.2222222222222223
RBC,RBC_January_March 2026.xlsx,XR3,L1,60191101,78,0.0,2.652,2.66,0.022,0.033,0.83,1.24,-2.127,1.5000000000000002
RBC,RBC_January_March 2026.xlsx,XR1,L1,53281101,55,0.0,2.636,2.65,0.02,0.033,0.76,1.25,-3.105,1.6500000000000001
RBC,RBC_January_March 2026.xlsx,XR2,L1,53281101,55,2.0,2.642,2.65,0.027,0.033,1.0,1.25,-1.839,1.2222222222222223
RBC,RBC_January_March 2026.xlsx,XR3,L1,53281101,59,0.0,2.63,2.65,0.022,0.033,0.84,1.25,-4.655,1.5000000000000002
RBC,RBC_January_March 2026.xlsx,XR1,L2,60191102,110,0.0,4.238,4.28,0.027,0.06,0.65,1.4,-7.373,2.2222222222222223
RBC,RBC_January_March 2026.xlsx,XR2,L2,60191102,113,0.0,4.259,4.28,0.032,0.06,0.75,1.4,-3.779,1.875
RBC,RBC_January_March 2026.xlsx,XR3,L2,60191102,114,0.0,4.279,4.28,0.034,0.06,0.8,1.4,-0.172,1.764705882352941
RBC,RBC_January_March 2026.xlsx,XR1,L2,53281102,157,0.0,4.359,4.38,0.026,0.06,0.6,1.37,-4.456,2.307692307692308
RBC,RBC_January_March 2026.xlsx,XR2,L2,53281102,157,0.0,4.386,4.38,0.03,0.06,0.69,1.37,1.304,2.0
RBC,RBC_January_March 2026.xlsx,XR3,L2,53281102,157,0.0,4.401,4.38,0.03,0.06,0.68,1.37,4.31,2.0
RBC,RBC_January_March 2026.xlsx,XR1,L3,60191103,75,0.0,5.188,5.25,0.03,0.06,0.59,1.14,-8.949,2.0
RBC,RBC_January_March 2026.xlsx,XR2,L3,60191103,74,0.0,5.207,5.25,0.04,0.09,0.77,1.71,-4.107,2.25
RBC,RBC_January_March 2026.xlsx,XR3,L3,60191103,75,0.0,5.26,5.25,0.037,0.06,0.7,1.14,1.501,1.6216216216216217
RBC,RBC_January_March 2026.xlsx,XR1,L3,53281103,53,0.0,5.059,5.08,0.033,0.06,0.66,1.18,-2.541,1.8181818181818181
RBC,RBC_January_March 2026.xlsx,XR2,L3,53281103,46,0.0,5.093,5.08,0.035,0.09,0.69,1.77,0.999,2.571428571428571
RBC,RBC_January_March 2026.xlsx,XR3,L3,53281103,54,0.0,5.114,5.08,0.032,0.06,0.63,1.18,4.105,1.875
RBC,RBC_January_March 2026.xlsx,XR3,L3,53281103,1585,4.0,4.104,4.114,0.914,0.055,22.26,1.34,-7.034,0.060175054704595186
RBC,RBC_JuniJuli.xlsx,XR1,L1,61311101,96,0.0,2.638,2.62,0.02,0.033,0.77,1.26,5.227,1.6500000000000001
RBC,RBC_JuniJuli.xlsx,XR2,L1,61311101,97,1.0,2.622,2.62,0.023,0.033,0.87,1.26,0.615,1.4347826086956523
RBC,RBC_JuniJuli.xlsx,XR3,L1,61311101,95,0.0,2.634,2.62,0.021,0.033,0.81,1.26,4.104,1.5714285714285714
RBC,RBC_JuniJuli.xlsx,XR3,L1,61311101,1,0.0,,,,,,,,
RBC,RBC_JuniJuli.xlsx,XR1,L1,60751101,28,0.0,2.638,2.64,0.021,0.033,0.78,1.25,-0.344,1.5714285714285714
RBC,RBC_JuniJuli.xlsx,XR2,L1,60751101,30,0.0,2.634,2.64,0.021,0.033,0.78,1.25,-0.996,1.5714285714285714
RBC,RBC_JuniJuli.xlsx,XR3,L1,60751101,29,0.0,2.656,2.64,0.027,0.033,1.03,1.25,2.588,1.2222222222222223
RBC,RBC_JuniJuli.xlsx,XR1,L2,61311102,144,0.0,4.356,4.36,0.028,0.06,0.64,1.38,-0.708,2.142857142857143
RBC,RBC_JuniJuli.xlsx,XR2,L2,61311102,141,0.0,4.332,4.36,0.032,0.06,0.73,1.38,-5.488,1.875
RBC,RBC_JuniJuli.xlsx,XR3,L2,61311102,141,0.0,4.372,4.36,0.034,0.06,0.78,1.38,2.358,1.764705882352941
RBC,RBC_JuniJuli.xlsx,XR1,L2,60751102,42,0.0,4.258,4.27,0.027,0.06,0.64,1.41,-1.26,2.2222222222222223
RBC,RBC_JuniJuli.xlsx,XR2,L2,60751102,42,0.0,4.235,4.27,0.029,0.06,0.68,1.41,-3.832,2.068965517241379
RBC,RBC_JuniJuli.xlsx,XR3,L2,60751102,42,0.0,4.281,4.27,0.039,0.06,0.92,1.41,1.234,1.5384615384615383
RBC,RBC_JuniJuli.xlsx,XR1,L3,61311103,95,0.0,5.063,5.07,0.028,0.06,0.55,1.18,-1.18,2.142857142857143
RBC,RBC_JuniJuli.xlsx,XR2,L3,61311103,94,0.0,5.03,5.07,0.031,0.09,0.62,1.78,-4.321,2.903225806451613
RBC,RBC_JuniJuli.xlsx,XR3,L3,61311103,95,0.0,5.097,5.07,0.039,0.06,0.77,1.18,4.395,1.5384615384615383
RBC,RBC_JuniJuli.xlsx,XR1,L3,60751103,28,0.0,5.05,5.09,0.032,0.06,0.64,1.18,-3.496,1.875
RBC,RBC_JuniJuli.xlsx,XR2,L3,60751103,28,0.0,5.019,5.09,0.029,0.09,0.59,1.77,-4.2,3.1034482758620685
RBC,RBC_JuniJuli.xlsx,XR3,L3,60751103,28,0.0,5.096,5.09,0.031,0.06,0.61,1.18,0.535,1.9354838709677418
RBC,RBC_JuniJuli.xlsx,XR3,L3,60751103,1296,1.0,4.046,4.052,0.953,0.055,23.56,1.35,-3.571,0.05771248688352571
RDW,RDVCVJanuaryMarch2026.xlsx,XR1,L1,60191101,78,0.0,18.46,18.6,0.16,0.5,0.87,2.69,-2.491,3.125
RDW,RDVCVJanuaryMarch2026.xlsx,XR2,L1,60191101,77,0.0,18.42,18.6,0.16,0.5,0.85,2.69,-3.123,3.125
RDW,RDVCVJanuaryMarch2026.xlsx,XR3,L1,60191101,78,0.0,18.52,18.6,0.16,0.5,0.85,2.69,-1.427,3.125
RDW,RDVCVJanuaryMarch2026.xlsx,XR1,L1,53281101,55,0.0,18.99,19.1,0.19,0.5,1.02,2.62,-1.618,2.6315789473684212
RDW,RDVCVJanuaryMarch2026.xlsx,XR2,L1,53281101,57,0.0,18.98,19.1,0.21,0.5,1.13,2.62,-1.748,2.380952380952381
RDW,RDVCVJanuaryMarch2026.xlsx,XR3,L1,53281101,59,0.0,19.1,19.1,0.24,0.5,1.27,2.62,0.026,2.0833333333333335
RDW,RDVCVJanuaryMarch2026.xlsx,XR1,L2,60191102,110,0.0,16.68,16.8,0.12,1.0,0.72,5.95,-1.22,8.333333333333334
RDW,RDVCVJanuaryMarch2026.xlsx,XR2,L2,60191102,113,0.0,16.64,16.8,0.1,1.0,0.62,5.95,-1.684,10.0
RDW,RDVCVJanuaryMarch2026.xlsx,XR3,L2,60191102,114,0.0,16.75,16.8,0.12,1.0,0.69,5.95,-0.571,8.333333333333334
RDW,RDVCVJanuaryMarch2026.xlsx,XR1,L2,53281102,157,0.0,17.52,17.6,0.12,1.0,0.66,5.68,-1.053,8.333333333333334
RDW,RDVCVJanuaryMarch2026.xlsx,XR2,L2,53281102,157,0.0,17.47,17.6,0.13,1.0,0.73,5.68,-1.612,7.692307692307692
